stem_id,line,species_id,site_code,liana,stem
876,5,9676,BANYONG,,
877,6,9676,BANYONG,,
878,6,9676,BANYONG,,
879,7,9676,BANYONG,,
880,1,9677,BANYONG,,
881,4,9677,BANYONG,,
882,6,9677,BANYONG,,
883,8,9677,BANYONG,,
884,4,9678,BANYONG,,
885,7,9678,BANYONG,,
886,9,9679,BANYONG,,
887,9,9679,BANYONG,,
888,9,9679,BANYONG,,
889,9,9679,BANYONG,,
890,10,9679,BANYONG,,
891,10,9679,BANYONG,,
892,10,9679,BANYONG,,
893,10,9680,BANYONG,,
894,9,9705,BANYONG,l,
895,9,9705,BANYONG,l,
896,2,141,BELINGA,,
897,4,141,BELINGA,,
898,3,143,BELINGA,,
899,3,165,BELINGA,,
900,1,337,BELINGA,l,
901,1,378,BELINGA,,
902,1,378,BELINGA,,
903,2,378,BELINGA,,
904,2,378,BELINGA,,
905,3,378,BELINGA,,
906,5,378,BELINGA,,
907,3,380,BELINGA,l,
908,5,488,BELINGA,l,
909,1,489,BELINGA,l,
910,1,495,BELINGA,l,
911,1,495,BELINGA,l,
912,1,495,BELINGA,l,
913,5,495,BELINGA,l,
914,1,541,BELINGA,l,
915,1,541,BELINGA,l,
916,1,541,BELINGA,l,
917,5,661,BELINGA,l,
918,5,661,BELINGA,l,
919,5,661,BELINGA,l,
920,3,690,BELINGA,,
921,1,1317,BELINGA,,
922,1,1836,BELINGA,,
923,2,1836,BELINGA,,
924,6,2292,BELINGA,l,
925,5,2313,BELINGA,l,
926,3,2387,BELINGA,,
927,4,2387,BELINGA,,
928,2,2481,BELINGA,,
929,5,2481,BELINGA,,
930,1,2567,BELINGA,,
931,5,2580,BELINGA,,
932,5,2593,BELINGA,,
933,1,2594,BELINGA,,
934,5,2594,BELINGA,,
935,1,2763,BELINGA,,
936,2,2763,BELINGA,,
937,2,2763,BELINGA,,
938,2,2763,BELINGA,,
939,2,2763,BELINGA,,
940,2,2763,BELINGA,,
941,2,2763,BELINGA,,
942,2,2763,BELINGA,,
943,2,2763,BELINGA,,
944,2,2798,BELINGA,l,
945,3,2798,BELINGA,l,
946,4,3008,BELINGA,l,
947,5,3008,BELINGA,l,
948,1,3018,BELINGA,l,
949,2,3018,BELINGA,l,
950,2,3021,BELINGA,l,
951,3,3033,BELINGA,,
952,2,3154,BELINGA,,
953,1,3180,BELINGA,,
954,3,3185,BELINGA,,
955,1,3215,BELINGA,,
956,1,3215,BELINGA,,
957,2,3215,BELINGA,,
958,3,3215,BELINGA,,
959,4,3215,BELINGA,,
960,1,3507,BELINGA,,
961,1,3507,BELINGA,,
962,2,3507,BELINGA,,
963,4,3507,BELINGA,,
964,4,3507,BELINGA,,
965,4,3507,BELINGA,,
966,4,3507,BELINGA,,
967,2,3553,BELINGA,,
968,2,3553,BELINGA,,
969,1,3556,BELINGA,,
970,1,3556,BELINGA,,
971,1,3556,BELINGA,,
972,3,3556,BELINGA,,
973,3,3556,BELINGA,,
974,5,3556,BELINGA,,
975,1,3566,BELINGA,,
976,1,3567,BELINGA,,
977,2,3568,BELINGA,,
978,3,3690,BELINGA,,
979,3,3712,BELINGA,,
980,1,3757,BELINGA,,
981,1,3757,BELINGA,,
982,1,3757,BELINGA,,
983,4,3757,BELINGA,,
984,5,3757,BELINGA,,
985,5,3757,BELINGA,,
986,1,3767,BELINGA,,
987,2,3767,BELINGA,,
988,3,3767,BELINGA,,
989,3,3767,BELINGA,,
990,1,3980,BELINGA,,
991,1,3980,BELINGA,,
992,1,3980,BELINGA,,
993,2,3980,BELINGA,,
994,3,3980,BELINGA,,
995,4,3980,BELINGA,,
996,5,3980,BELINGA,,
997,3,4039,BELINGA,l,
998,5,4078,BELINGA,,
999,3,4150,BELINGA,,
1000,4,4449,BELINGA,,
1001,4,4464,BELINGA,,
1002,5,4466,BELINGA,,
1003,1,4565,BELINGA,,
1004,3,4565,BELINGA,,
1005,5,4565,BELINGA,,
1006,5,4565,BELINGA,,
1007,5,4565,BELINGA,,
1008,5,4935,BELINGA,,
1009,5,4936,BELINGA,,
1010,2,5051,BELINGA,,
1011,2,5056,BELINGA,,
1012,5,5057,BELINGA,,
1013,4,5146,BELINGA,,
1014,4,6042,BELINGA,,
1015,4,6042,BELINGA,,
1016,5,6042,BELINGA,,
1017,3,6100,BELINGA,,
1018,2,6101,BELINGA,,
1019,2,6101,BELINGA,,
1020,1,6164,BELINGA,,
1021,2,6164,BELINGA,,
1022,2,6164,BELINGA,,
1023,2,6164,BELINGA,,
1024,2,6164,BELINGA,,
1025,3,6164,BELINGA,,
1026,3,6164,BELINGA,,
1027,5,6164,BELINGA,,
1028,5,6164,BELINGA,,
1029,5,6164,BELINGA,,
1030,5,6164,BELINGA,,
1031,5,6164,BELINGA,,
1032,5,6164,BELINGA,,
1033,1,7303,BELINGA,,
1034,5,7304,BELINGA,,
1035,5,7304,BELINGA,,
1036,5,7319,BELINGA,l,
1037,5,7319,BELINGA,l,
1038,5,7319,BELINGA,l,
1039,5,7319,BELINGA,l,
1040,3,7337,BELINGA,,
1041,1,7350,BELINGA,,
1042,5,7350,BELINGA,,
1043,3,7354,BELINGA,,
1044,3,7898,BELINGA,,
1045,1,7908,BELINGA,,
1046,2,7910,BELINGA,,
1047,2,7910,BELINGA,,
1048,4,7910,BELINGA,,
1049,1,8224,BELINGA,,
1050,5,8310,BELINGA,,
1051,5,8373,BELINGA,,
1052,5,8374,BELINGA,,
1053,1,8585,BELINGA,,
1054,3,8586,BELINGA,,
1055,3,8586,BELINGA,,
1056,3,8586,BELINGA,,
1057,4,8586,BELINGA,,
1058,5,8622,BELINGA,,
1059,3,8635,BELINGA,,
1060,2,8679,BELINGA,,
1061,4,8679,BELINGA,,
1062,5,8679,BELINGA,,
1063,4,8873,BELINGA,,
1064,3,9039,BELINGA,,
1065,5,9053,BELINGA,,
1066,4,9066,BELINGA,,
1067,1,9189,BELINGA,,
1068,3,9189,BELINGA,,
1069,4,9189,BELINGA,,
1070,3,9201,BELINGA,,
1071,1,9211,BELINGA,,
1072,1,9237,BELINGA,,
1073,1,9237,BELINGA,,
1074,1,9237,BELINGA,,
1075,2,9237,BELINGA,,
1076,2,9237,BELINGA,,
1077,3,9237,BELINGA,,
1078,4,9237,BELINGA,,
1079,1,9256,BELINGA,,
1080,3,9256,BELINGA,,
1081,3,9256,BELINGA,,
1082,4,9256,BELINGA,,
1083,4,9256,BELINGA,,
1084,5,9256,BELINGA,,
1085,5,9256,BELINGA,,
1086,3,9676,BELINGA,,
1087,3,9676,BELINGA,,
1088,3,9676,BELINGA,,
1089,3,9676,BELINGA,,
1090,3,9676,BELINGA,,
1091,3,9676,BELINGA,,
1092,3,9676,BELINGA,,
1093,4,9676,BELINGA,,
1094,4,9676,BELINGA,,
1095,4,9676,BELINGA,,
1096,4,9690,BELINGA,,
1097,3,1195,BEZA1,,
1098,3,1195,BEZA1,,
1099,3,1200,BEZA1,,
1100,4,1200,BEZA1,,
1101,4,1200,BEZA1,,
1102,4,1200,BEZA1,,
1103,8,1200,BEZA1,,
1104,8,1200,BEZA1,,
1105,9,1200,BEZA1,,
1106,2,1468,BEZA1,,
1107,5,1468,BEZA1,,
1108,2,1555,BEZA1,,
1109,2,1555,BEZA1,,
1110,2,1555,BEZA1,,
1111,4,1555,BEZA1,,
1112,4,1555,BEZA1,,
1113,5,1555,BEZA1,,
1114,6,1555,BEZA1,,
1115,6,1555,BEZA1,,
1116,6,1555,BEZA1,,
1117,7,1817,BEZA1,,
1118,7,1817,BEZA1,,
1119,7,1817,BEZA1,,
1120,2,2060,BEZA1,,
1121,4,2060,BEZA1,,
1122,4,2060,BEZA1,,
1123,10,2060,BEZA1,,
1124,10,2060,BEZA1,,
1125,10,2060,BEZA1,,
1126,10,2060,BEZA1,,
1127,2,2065,BEZA1,,
1128,7,2065,BEZA1,,
1129,7,2065,BEZA1,,
1130,7,2727,BEZA1,,
1131,7,2727,BEZA1,,
1132,7,2727,BEZA1,,
1133,1,3611,BEZA1,,
1134,2,3611,BEZA1,,
1135,2,3611,BEZA1,,
1136,2,3611,BEZA1,,
1137,2,3611,BEZA1,,
1138,2,3611,BEZA1,,
1139,2,3611,BEZA1,,
1140,2,3611,BEZA1,,
1141,2,3611,BEZA1,,
1142,2,3611,BEZA1,,
1143,2,3611,BEZA1,,
1144,2,3611,BEZA1,,
1145,2,3611,BEZA1,,
1146,4,3611,BEZA1,,
1147,5,3611,BEZA1,,
1148,5,3611,BEZA1,,
1149,5,3611,BEZA1,,
1150,5,3611,BEZA1,,
1151,5,3611,BEZA1,,
1152,5,3611,BEZA1,,
1153,5,3611,BEZA1,,
1154,5,3611,BEZA1,,
1155,5,3611,BEZA1,,
1156,5,3611,BEZA1,,
1157,6,3611,BEZA1,,
1158,6,3611,BEZA1,,
1159,6,3611,BEZA1,,
1160,6,3611,BEZA1,,
1161,6,3611,BEZA1,,
1162,6,3611,BEZA1,,
1163,6,3611,BEZA1,,
1164,7,3611,BEZA1,,
1165,7,3611,BEZA1,,
1166,8,3611,BEZA1,,
1167,8,3611,BEZA1,,
1168,5,3810,BEZA1,,
1169,5,3810,BEZA1,,
1170,5,3810,BEZA1,,
1171,5,3810,BEZA1,,
1172,5,3810,BEZA1,,
1173,5,3810,BEZA1,,
1174,5,3810,BEZA1,,
1175,5,3810,BEZA1,,
1176,5,3810,BEZA1,,
1177,5,3810,BEZA1,,
1178,5,3810,BEZA1,,
1179,5,3810,BEZA1,,
1180,5,3810,BEZA1,,
1181,7,3810,BEZA1,,
1182,7,3810,BEZA1,,
1183,7,3810,BEZA1,,
1184,8,3810,BEZA1,,
1185,8,3810,BEZA1,,
1186,8,3810,BEZA1,,
1187,8,3810,BEZA1,,
1188,8,3810,BEZA1,,
1189,8,3810,BEZA1,,
1190,8,3810,BEZA1,,
1191,8,3810,BEZA1,,
1192,8,3810,BEZA1,,
1193,8,3810,BEZA1,,
1194,8,3810,BEZA1,,
1195,8,3810,BEZA1,,
1196,8,3810,BEZA1,,
1197,8,3810,BEZA1,,
1198,4,3854,BEZA1,,
1199,5,3854,BEZA1,,
1200,8,3854,BEZA1,,
1201,8,3854,BEZA1,,
1202,8,3854,BEZA1,,
1203,3,3876,BEZA1,,
1204,3,3876,BEZA1,,
1205,3,3876,BEZA1,,
1206,3,3876,BEZA1,,
1207,3,3876,BEZA1,,
1208,3,3876,BEZA1,,
1209,3,3876,BEZA1,,
1210,6,4081,BEZA1,,
1211,6,4081,BEZA1,,
1212,6,4081,BEZA1,,
1213,6,4081,BEZA1,,
1214,6,4081,BEZA1,,
1215,6,4081,BEZA1,,
1216,6,4081,BEZA1,,
1217,8,4081,BEZA1,,
1218,1,4629,BEZA1,,
1219,1,4629,BEZA1,,
1220,1,4629,BEZA1,,
1221,1,4629,BEZA1,,
1222,1,4629,BEZA1,,
1223,1,4629,BEZA1,,
1224,1,4629,BEZA1,,
1225,1,4629,BEZA1,,
1226,1,4629,BEZA1,,
1227,2,4629,BEZA1,,
1228,2,4629,BEZA1,,
1229,4,4629,BEZA1,,
1230,4,4629,BEZA1,,
1231,4,4629,BEZA1,,
1232,4,4629,BEZA1,,
1233,4,4629,BEZA1,,
1234,4,4629,BEZA1,,
1235,4,4629,BEZA1,,
1236,4,4629,BEZA1,,
1237,4,4629,BEZA1,,
1238,8,4629,BEZA1,,
1239,9,4629,BEZA1,,
1240,9,4629,BEZA1,,
1241,9,4629,BEZA1,,
1242,9,4629,BEZA1,,
1243,10,4629,BEZA1,,
1244,10,4629,BEZA1,,
1245,10,4629,BEZA1,,
1246,10,4629,BEZA1,,
1247,10,4629,BEZA1,,
1248,10,4629,BEZA1,,
1249,10,4629,BEZA1,,
1250,10,4629,BEZA1,,
1251,10,4629,BEZA1,,
1252,10,4629,BEZA1,,
1253,10,4629,BEZA1,,
1254,1,5051,BEZA1,,
1255,1,5051,BEZA1,,
1256,3,5056,BEZA1,,
1257,4,6141,BEZA1,,
1258,9,6141,BEZA1,,
1259,9,6141,BEZA1,,
1260,3,7298,BEZA1,,
1261,10,7318,BEZA1,,
1262,10,7396,BEZA1,,
1263,8,7690,BEZA1,,
1264,9,7690,BEZA1,,
1265,9,7690,BEZA1,,
1266,9,7690,BEZA1,,
1267,1,7725,BEZA1,,
1268,2,8023,BEZA1,,
1269,2,8023,BEZA1,,
1270,2,8023,BEZA1,,
1271,9,8023,BEZA1,,
1272,9,8023,BEZA1,,
1273,10,8023,BEZA1,,
1274,10,8023,BEZA1,,
1275,10,8023,BEZA1,,
1276,10,8023,BEZA1,,
1277,2,8066,BEZA1,,
1278,2,8066,BEZA1,,
1279,4,8066,BEZA1,,
1280,4,8066,BEZA1,,
1281,4,8066,BEZA1,,
1282,4,8066,BEZA1,,
1283,10,8066,BEZA1,,
1284,1,8530,BEZA1,,
1285,1,8530,BEZA1,,
1286,1,8530,BEZA1,,
1287,1,8530,BEZA1,,
1288,3,8530,BEZA1,,
1289,3,8530,BEZA1,,
1290,3,8530,BEZA1,,
1291,3,8530,BEZA1,,
1292,3,8530,BEZA1,,
1293,3,8530,BEZA1,,
1294,3,8530,BEZA1,,
1295,3,8530,BEZA1,,
1296,3,8530,BEZA1,,
1297,3,8530,BEZA1,,
1298,4,8530,BEZA1,,
1299,4,8530,BEZA1,,
1300,4,8530,BEZA1,,
1301,4,8530,BEZA1,,
1302,4,8530,BEZA1,,
1303,4,8530,BEZA1,,
1304,4,8530,BEZA1,,
1305,4,8530,BEZA1,,
1306,4,8530,BEZA1,,
1307,4,8530,BEZA1,,
1308,4,8530,BEZA1,,
1309,4,8530,BEZA1,,
1310,4,8530,BEZA1,,
1311,4,8530,BEZA1,,
1312,4,8530,BEZA1,,
1313,5,8530,BEZA1,,
1314,5,8530,BEZA1,,
1315,5,8530,BEZA1,,
1316,5,8530,BEZA1,,
1317,5,8530,BEZA1,,
1318,8,8530,BEZA1,,
1319,10,8530,BEZA1,,
1320,3,8531,BEZA1,,
1321,3,8531,BEZA1,,
1322,5,8531,BEZA1,,
1323,5,8531,BEZA1,,
1324,5,8531,BEZA1,,
1325,5,8531,BEZA1,,
1326,5,8531,BEZA1,,
1327,5,8531,BEZA1,,
1328,5,8531,BEZA1,,
1329,5,8531,BEZA1,,
1330,5,8531,BEZA1,,
1331,6,8531,BEZA1,,
1332,6,8531,BEZA1,,
1333,6,8531,BEZA1,,
1334,6,8531,BEZA1,,
1335,6,8531,BEZA1,,
1336,6,8531,BEZA1,,
1337,6,8531,BEZA1,,
1338,6,8531,BEZA1,,
1339,7,8531,BEZA1,,
1340,8,8531,BEZA1,,
1341,8,8531,BEZA1,,
1342,2,9158,BEZA1,,
1343,7,9158,BEZA1,,
1344,9,9212,BEZA1,,
1345,3,9401,BEZA1,,
1346,3,9401,BEZA1,,
1347,3,9401,BEZA1,,
1348,1,9405,BEZA1,,
1349,1,9405,BEZA1,,
1350,1,9405,BEZA1,,
1351,1,9405,BEZA1,,
1352,2,9405,BEZA1,,
1353,3,9405,BEZA1,,
1354,5,9405,BEZA1,,
1355,5,9405,BEZA1,,
1356,5,9405,BEZA1,,
1357,6,9405,BEZA1,,
1358,6,9405,BEZA1,,
1359,6,9405,BEZA1,,
1360,6,9405,BEZA1,,
1361,6,9405,BEZA1,,
1362,6,9405,BEZA1,,
1363,6,9405,BEZA1,,
1364,6,9405,BEZA1,,
1365,6,9405,BEZA1,,
1366,6,9405,BEZA1,,
1367,6,9405,BEZA1,,
1368,6,9405,BEZA1,,
1369,6,9405,BEZA1,,
1370,6,9405,BEZA1,,
1371,6,9405,BEZA1,,
1372,6,9405,BEZA1,,
1373,6,9405,BEZA1,,
1374,6,9405,BEZA1,,
1375,6,9405,BEZA1,,
1376,7,9405,BEZA1,,
1377,7,9405,BEZA1,,
1378,7,9405,BEZA1,,
1379,7,9405,BEZA1,,
1380,7,9405,BEZA1,,
1381,7,9405,BEZA1,,
1382,7,9405,BEZA1,,
1383,7,9405,BEZA1,,
1384,7,9405,BEZA1,,
1385,7,9405,BEZA1,,
1386,7,9405,BEZA1,,
1387,7,9405,BEZA1,,
1388,7,9405,BEZA1,,
1389,7,9405,BEZA1,,
1390,7,9405,BEZA1,,
1391,7,9405,BEZA1,,
1392,7,9405,BEZA1,,
1393,8,9405,BEZA1,,
1394,8,9405,BEZA1,,
1395,8,9405,BEZA1,,
1396,9,9405,BEZA1,,
1397,9,9405,BEZA1,,
1398,10,9405,BEZA1,,
1399,3,9406,BEZA1,,
1400,3,9406,BEZA1,,
1401,3,9406,BEZA1,,
1402,1,116,BEZA2,,
1403,5,116,BEZA2,,
1404,6,116,BEZA2,,
1405,7,116,BEZA2,,
1406,1,119,BEZA2,,
1407,2,119,BEZA2,,
1408,2,119,BEZA2,,
1409,2,119,BEZA2,,
1410,4,119,BEZA2,,
1411,4,119,BEZA2,,
1412,4,119,BEZA2,,
1413,4,119,BEZA2,,
1414,4,119,BEZA2,,
1415,5,119,BEZA2,,
1416,6,119,BEZA2,,
1417,1,636,BEZA2,,
1418,8,637,BEZA2,,
1419,1,1555,BEZA2,,
1420,2,1555,BEZA2,,
1421,2,1555,BEZA2,,
1422,2,1555,BEZA2,,
1423,5,1555,BEZA2,,
1424,6,1555,BEZA2,,
1425,6,1555,BEZA2,,
1426,6,1555,BEZA2,,
1427,6,1555,BEZA2,,
1428,8,1555,BEZA2,,
1429,8,1555,BEZA2,,
1430,7,1555,BEZA2,,
1431,7,1555,BEZA2,,
1432,10,1555,BEZA2,,
1433,10,1555,BEZA2,,
1434,10,1555,BEZA2,,
1435,10,1555,BEZA2,,
1436,10,1555,BEZA2,,
1437,10,1555,BEZA2,,
1438,10,1555,BEZA2,,
1439,10,1555,BEZA2,,
1440,10,1555,BEZA2,,
1441,10,1555,BEZA2,,
1442,10,1555,BEZA2,,
1443,10,1555,BEZA2,,
1444,10,1555,BEZA2,,
1445,10,1555,BEZA2,,
1446,10,1555,BEZA2,,
1447,10,1555,BEZA2,,
1448,10,1555,BEZA2,,
1449,10,1555,BEZA2,,
1450,10,1555,BEZA2,,
1451,10,1555,BEZA2,,
1452,10,1555,BEZA2,,
1453,10,1555,BEZA2,,
1454,10,1555,BEZA2,,
1455,10,1555,BEZA2,,
1456,10,1555,BEZA2,,
1457,10,1555,BEZA2,,
1458,10,1555,BEZA2,,
1459,5,1713,BEZA2,,
1460,5,1713,BEZA2,,
1461,7,1713,BEZA2,,
1462,7,1713,BEZA2,,
1463,7,1713,BEZA2,,
1464,7,1713,BEZA2,,
1465,7,1713,BEZA2,,
1466,1,1809,BEZA2,,
1467,1,1809,BEZA2,,
1468,1,1809,BEZA2,,
1469,1,1809,BEZA2,,
1470,2,1809,BEZA2,,
1471,2,1809,BEZA2,,
1472,2,1809,BEZA2,,
1473,2,1809,BEZA2,,
1474,2,1809,BEZA2,,
1475,2,1809,BEZA2,,
1476,2,1809,BEZA2,,
1477,2,1809,BEZA2,,
1478,2,1809,BEZA2,,
1479,2,1809,BEZA2,,
1480,2,1809,BEZA2,,
1481,5,1809,BEZA2,,
1482,5,1809,BEZA2,,
1483,7,1809,BEZA2,,
1484,8,1812,BEZA2,,
1485,8,1812,BEZA2,,
1486,2,1815,BEZA2,,
1487,2,1815,BEZA2,,
1488,1,1816,BEZA2,,
1489,1,1816,BEZA2,,
1490,1,1816,BEZA2,,
1491,1,1816,BEZA2,,
1492,1,1816,BEZA2,,
1493,1,1816,BEZA2,,
1494,1,1816,BEZA2,,
1495,1,1816,BEZA2,,
1496,1,1816,BEZA2,,
1497,1,1816,BEZA2,,
1498,1,1816,BEZA2,,
1499,1,1816,BEZA2,,
1500,1,1816,BEZA2,,
1501,1,1816,BEZA2,,
1502,1,1816,BEZA2,,
1503,1,1816,BEZA2,,
1504,1,1816,BEZA2,,
1505,1,1816,BEZA2,,
1506,1,1816,BEZA2,,
1507,1,1816,BEZA2,,
1508,1,1816,BEZA2,,
1509,1,1816,BEZA2,,
1510,1,1816,BEZA2,,
1511,1,1816,BEZA2,,
1512,1,1816,BEZA2,,
1513,1,1816,BEZA2,,
1514,1,1816,BEZA2,,
1515,1,1816,BEZA2,,
1516,1,1816,BEZA2,,
1517,1,1816,BEZA2,,
1518,1,1816,BEZA2,,
1519,1,1816,BEZA2,,
1520,1,1816,BEZA2,,
1521,1,1816,BEZA2,,
1522,1,1816,BEZA2,,
1523,1,1816,BEZA2,,
1524,1,1816,BEZA2,,
1525,1,1816,BEZA2,,
1526,1,1816,BEZA2,,
1527,1,1816,BEZA2,,
1528,2,1816,BEZA2,,
1529,2,1816,BEZA2,,
1530,2,1816,BEZA2,,
1531,2,1816,BEZA2,,
1532,2,1816,BEZA2,,
1533,2,1816,BEZA2,,
1534,2,1816,BEZA2,,
1535,2,1816,BEZA2,,
1536,2,1816,BEZA2,,
1537,5,1816,BEZA2,,
1538,5,1816,BEZA2,,
1539,5,1816,BEZA2,,
1540,5,1816,BEZA2,,
1541,5,1816,BEZA2,,
1542,5,1816,BEZA2,,
1543,5,1816,BEZA2,,
1544,5,1816,BEZA2,,
1545,5,1816,BEZA2,,
1546,5,1816,BEZA2,,
1547,5,1816,BEZA2,,
1548,5,1816,BEZA2,,
1549,6,1816,BEZA2,,
1550,6,1816,BEZA2,,
1551,9,1816,BEZA2,,
1552,9,1816,BEZA2,,
1553,10,1816,BEZA2,,
1554,10,1816,BEZA2,,
1555,1,1817,BEZA2,,
1556,1,1817,BEZA2,,
1557,2,1817,BEZA2,,
1558,2,1817,BEZA2,,
1559,2,1817,BEZA2,,
1560,2,1817,BEZA2,,
1561,10,1817,BEZA2,,
1562,10,1817,BEZA2,,
1563,10,1817,BEZA2,,
1564,10,1817,BEZA2,,
1565,10,1817,BEZA2,,
1566,10,1817,BEZA2,,
1567,10,1817,BEZA2,,
1568,10,1817,BEZA2,,
1569,10,1817,BEZA2,,
1570,10,1817,BEZA2,,
1571,10,1817,BEZA2,,
1572,10,1817,BEZA2,,
1573,10,1817,BEZA2,,
1574,10,1817,BEZA2,,
1575,10,1817,BEZA2,,
1576,5,1818,BEZA2,,
1577,5,1818,BEZA2,,
1578,6,1818,BEZA2,,
1579,6,1818,BEZA2,,
1580,6,1818,BEZA2,,
1581,2,2036,BEZA2,,
1582,2,2036,BEZA2,,
1583,1,2062,BEZA2,,
1584,8,2727,BEZA2,,
1585,8,2727,BEZA2,,
1586,9,2727,BEZA2,,
1587,2,2849,BEZA2,,
1588,1,2877,BEZA2,,
1589,5,3056,BEZA2,,
1590,5,3056,BEZA2,,
1591,8,3056,BEZA2,,
1592,8,3056,BEZA2,,
1593,8,3056,BEZA2,,
1594,8,3056,BEZA2,,
1595,2,3184,BEZA2,,
1596,2,3184,BEZA2,,
1597,2,3184,BEZA2,,
1598,5,3184,BEZA2,,
1599,7,3184,BEZA2,,
1600,7,3184,BEZA2,,
1601,7,3184,BEZA2,,
1602,7,3184,BEZA2,,
1603,7,3184,BEZA2,,
1604,7,3184,BEZA2,,
1605,7,3184,BEZA2,,
1606,7,3184,BEZA2,,
1607,7,3184,BEZA2,,
1608,8,3184,BEZA2,,
1609,8,3184,BEZA2,,
1610,8,3184,BEZA2,,
1611,8,3184,BEZA2,,
1612,8,3184,BEZA2,,
1613,5,3608,BEZA2,,
1614,2,3611,BEZA2,,
1615,3,3611,BEZA2,,
1616,4,3611,BEZA2,,
1617,4,3611,BEZA2,,
1618,4,3611,BEZA2,,
1619,6,3611,BEZA2,,
1620,6,3611,BEZA2,,
1621,7,3611,BEZA2,,
1622,9,3611,BEZA2,,
1623,9,3611,BEZA2,,
1624,9,3611,BEZA2,,
1625,9,3611,BEZA2,,
1626,9,3611,BEZA2,,
1627,9,3611,BEZA2,,
1628,10,3611,BEZA2,,
1629,10,3611,BEZA2,,
1630,10,3611,BEZA2,,
1631,10,3611,BEZA2,,
1632,10,3611,BEZA2,,
1633,10,3611,BEZA2,,
1634,4,3809,BEZA2,,
1635,4,3809,BEZA2,,
1636,5,3809,BEZA2,,
1637,5,3809,BEZA2,,
1638,7,3809,BEZA2,,
1639,2,3875,BEZA2,,
1640,3,3880,BEZA2,,
1641,3,3880,BEZA2,,
1642,3,3880,BEZA2,,
1643,3,3880,BEZA2,,
1644,3,3880,BEZA2,,
1645,3,3880,BEZA2,,
1646,3,3880,BEZA2,,
1647,3,3880,BEZA2,,
1648,3,3880,BEZA2,,
1649,3,3880,BEZA2,,
1650,3,3880,BEZA2,,
1651,2,3891,BEZA2,,
1652,1,3940,BEZA2,,
1653,4,3940,BEZA2,,
1654,4,4081,BEZA2,,
1655,4,4081,BEZA2,,
1656,4,4081,BEZA2,,
1657,6,4081,BEZA2,,
1658,6,4081,BEZA2,,
1659,6,4081,BEZA2,,
1660,6,4081,BEZA2,,
1661,10,4081,BEZA2,,
1662,10,4146,BEZA2,,
1663,1,4412,BEZA2,,
1664,1,4412,BEZA2,,
1665,1,4412,BEZA2,,
1666,1,4412,BEZA2,,
1667,1,4412,BEZA2,,
1668,1,4412,BEZA2,,
1669,1,4412,BEZA2,,
1670,1,4412,BEZA2,,
1671,1,4412,BEZA2,,
1672,5,4924,BEZA2,,
1673,6,4924,BEZA2,,
1674,6,4924,BEZA2,,
1675,7,5051,BEZA2,,
1676,7,5051,BEZA2,,
1677,7,5051,BEZA2,,
1678,8,5051,BEZA2,,
1679,8,5051,BEZA2,,
1680,7,5056,BEZA2,,
1681,2,7447,BEZA2,,
1682,2,7447,BEZA2,,
1683,2,7447,BEZA2,,
1684,2,7447,BEZA2,,
1685,4,7690,BEZA2,,
1686,4,7690,BEZA2,,
1687,5,7690,BEZA2,,
1688,5,7690,BEZA2,,
1689,5,7690,BEZA2,,
1690,5,7690,BEZA2,,
1691,5,7690,BEZA2,,
1692,6,7690,BEZA2,,
1693,6,7690,BEZA2,,
1694,6,7690,BEZA2,,
1695,6,7690,BEZA2,,
1696,6,7690,BEZA2,,
1697,7,7690,BEZA2,,
1698,7,7690,BEZA2,,
1699,7,7690,BEZA2,,
1700,7,7690,BEZA2,,
1701,7,7690,BEZA2,,
1702,7,7690,BEZA2,,
1703,8,7690,BEZA2,,
1704,3,7725,BEZA2,,
1705,3,7725,BEZA2,,
1706,3,7725,BEZA2,,
1707,3,7725,BEZA2,,
1708,4,7725,BEZA2,,
1709,4,7725,BEZA2,,
1710,4,7725,BEZA2,,
1711,4,7725,BEZA2,,
1712,5,7725,BEZA2,,
1713,5,7725,BEZA2,,
1714,5,7725,BEZA2,,
1715,5,7725,BEZA2,,
1716,5,7725,BEZA2,,
1717,5,7725,BEZA2,,
1718,5,7725,BEZA2,,
1719,5,7725,BEZA2,,
1720,5,7725,BEZA2,,
1721,5,7725,BEZA2,,
1722,5,7725,BEZA2,,
1723,5,7725,BEZA2,,
1724,5,7725,BEZA2,,
1725,5,7725,BEZA2,,
1726,5,7725,BEZA2,,
1727,5,7725,BEZA2,,
1728,5,7725,BEZA2,,
1729,5,7725,BEZA2,,
1730,5,7725,BEZA2,,
1731,5,7725,BEZA2,,
1732,5,7725,BEZA2,,
1733,5,7725,BEZA2,,
1734,5,7725,BEZA2,,
1735,5,7725,BEZA2,,
1736,5,7725,BEZA2,,
1737,5,7725,BEZA2,,
1738,5,7725,BEZA2,,
1739,6,7725,BEZA2,,
1740,6,7725,BEZA2,,
1741,6,7725,BEZA2,,
1742,6,7725,BEZA2,,
1743,6,7725,BEZA2,,
1744,6,7725,BEZA2,,
1745,6,7725,BEZA2,,
1746,6,7725,BEZA2,,
1747,6,7725,BEZA2,,
1748,6,7725,BEZA2,,
1749,7,7725,BEZA2,,
1750,7,7725,BEZA2,,
1751,7,7725,BEZA2,,
1752,7,7725,BEZA2,,
1753,7,7725,BEZA2,,
1754,7,7725,BEZA2,,
1755,7,7725,BEZA2,,
1756,7,7725,BEZA2,,
1757,8,7725,BEZA2,,
