species_id,family,genus,species,id_level,full_id
6146,meliaceae,ruagea,ovalis,species,1
6147,meliaceae,sandoricum,dasyneuron,species,1
6148,meliaceae,swietenia,humilis,species,1
6149,meliaceae,swietenia,macrophylla,species,1
6150,meliaceae,toona,ciliata,species,1
6151,meliaceae,trichilia,acuminata,species,1
6152,meliaceae,trichilia,aff septentrionalia,species,1
6153,meliaceae,trichilia,alegans,species,1
6154,meliaceae,trichilia,americana,species,1
6155,meliaceae,trichilia,breviflora,species,1
6156,meliaceae,trichilia,casarettii,species,1
6157,meliaceae,trichilia,catigua,species,1
6158,meliaceae,trichilia,cf bullata,species,1
6159,meliaceae,trichilia cf,m1,genus,0
6160,meliaceae,trichilia cf,m2,genus,0
6161,meliaceae,trichilia,claussenii,species,1
6162,meliaceae,trichilia,elegans,species,1
6163,meliaceae,trichilia,elegans ssp. elegans,species,1
6164,meliaceae,trichilia,gilgiana,species,1
6165,meliaceae,trichilia,glabra,species,1
6166,meliaceae,trichilia,havanensis,species,1
6167,meliaceae,trichilia,heudelotii,species,1
6168,meliaceae,trichilia,hirta,species,1
6169,meliaceae,trichilia,hispida,species,1
6170,meliaceae,trichilia,inaequilatera,species,1
6171,meliaceae,trichilia,lagoensis,species,1
6172,meliaceae,trichilia,lepidota ssp schumanniana,species,1
6173,meliaceae,trichilia,m1,genus,0
6174,meliaceae,trichilia,m1?,species,1
6175,meliaceae,trichilia,m2,genus,0
6176,meliaceae,trichilia,m3,genus,0
6177,meliaceae,trichilia,m4,genus,0
6178,meliaceae,trichilia,m5,genus,0
6179,meliaceae,trichilia,martiana,species,1
6180,meliaceae,trichilia,maynasiana,species,1
6181,meliaceae,trichilia,maynasiana ssp maynasiana,species,1
6182,meliaceae,trichilia,micrantha,species,1
6183,meliaceae,trichilia,monadelpha,species,1
6184,meliaceae,trichilia,montana,species,1
6185,meliaceae,trichilia,moschata ssp moschata,species,1
6186,meliaceae,trichilia,pallida,species,1
6187,meliaceae,trichilia,pleeana,species,1
6188,meliaceae,trichilia,poeppigiana,species,1
6189,meliaceae,trichilia,poeppigii,species,1
6190,meliaceae,trichilia,prieuriana,species,1
6191,meliaceae,trichilia,quadrijuga,species,1
6192,meliaceae,trichilia,quadrijuga ssp quadrijuga,species,1
6193,meliaceae,trichilia,rubescens,species,1
6194,meliaceae,trichilia,rubra,species,1
6195,meliaceae,trichilia,schomburgkii,species,1
6196,meliaceae,trichilia,schomburgkii ssp javariensis,species,1
6197,meliaceae,trichilia,septentrionalis,species,1
6198,meliaceae,trichilia,silvatica,species,1
6199,meliaceae,trichilia,singularis,species,1
6200,meliaceae,trichilia,solitudinis,species,1
6201,meliaceae,trichilia,sp. nov.,species,1
6202,meliaceae,trichilia,stipitata,species,1
6203,meliaceae,trichilia,surinamensis,species,1
6204,meliaceae,trichilia,taberculata,species,1
6205,meliaceae,trichilia,trifolia,species,1
6206,meliaceae,trichilia,trifolia ssp. palmeri,species,1
6207,meliaceae,trichilia,tuberculata,species,1
6208,meliaceae,trichilia/rugea,m1,genus,0
6209,meliaceae,trichilia?,m1,genus,0
6210,meliaceae,turraeanthus,africanus,species,1
6211,meliaceae,turraeanthus,mannii,species,1
6212,meliaceae,turraeanthus,nannii,species,1
6213,meliaceae,walsura,chrysogyne,species,1
6214,meliaceae,walsura,m1,genus,0
6215,meliaceae,walsura,robusta,species,1
6216,meliiaceae,guarea,glabra,species,1
6217,mendonciaceae,mendoncia,aff. pedunculata,species,1
6218,mendonciaceae,mendoncia,flagellaris,species,1
6219,mendonciaceae,mendoncia,glabra,species,1
6220,mendonciaceae,mendoncia,gracilis,species,1
6221,mendonciaceae,mendoncia,lindaviana,species,1
6222,mendonciaceae,mendoncia,m1,genus,0
6223,mendonciaceae,mendoncia,mutisii,species,1
6224,mendonciaceae,mendoncia,pennellii,species,1
6225,mendonciaceae,mendoncia,reticulata,species,1
6226,mendonciaceae,mendoncia,retusa,species,1
6227,mendonciaceae,mendoncia?,m1,genus,0
6228,mendoniaceae,mendoncia,retusa aff,species,1
6229,mendoniaceae,mendoncia,tonduzii,species,1
6230,menispermaceae,abuta,aff pahni,species,1
6231,menispermaceae,abuta,cf solimaesensis,species,1
6232,menispermaceae,abuta,grandiflora,species,1
6233,menispermaceae,abuta,grandifolia,species,1
6234,menispermaceae,abuta,grisebachii,species,1
6235,menispermaceae,abuta,m1,genus,0
6236,menispermaceae,abuta,m2,genus,0
6237,menispermaceae,abuta,pahni,species,1
6238,menispermaceae,abuta,pahnii,species,1
6239,menispermaceae,abuta,panamensis,species,1
6240,menispermaceae,abuta,panurensis,species,1
6241,menispermaceae,abuta,racemosa,species,1
6242,menispermaceae,abuta,rufescens,species,1
6243,menispermaceae,abuta,solimoesensis,species,1
6244,menispermaceae,abuta?,m1,genus,0
6245,menispermaceae,abuta?,m2,genus,0
6246,menispermaceae,abuti,pahni,species,1
6247,menispermaceae,anomospermum,bolivianum,species,1
6248,menispermaceae,anomospermum,chloranthum,species,1
6249,menispermaceae,anomospermum,grandifolium,species,1
6250,menispermaceae,anomospermum,m1,genus,0
6251,menispermaceae,anomospermum,reticulatum,species,1
6252,menispermaceae,anomospermum,solimoesanum,species,1
6253,menispermaceae,anomospermum?,m1,genus,0
6254,menispermaceae,arcangelisia,flava,species,1
6255,menispermaceae,archangelia,tympanoides,species,1
6256,menispermaceae,borismene,japurensis,species,1
6257,menispermaceae,borismene,m1,genus,0
6258,menispermaceae,burasaia,m1,genus,0
6259,menispermaceae,burasaia,m2,genus,0
6260,menispermaceae,caronia,m1,genus,0
6261,menispermaceae,chondrodendron,m1,genus,0
6262,menispermaceae,chondrodendron,tomentosum,species,1
6263,menispermaceae,cissampelos,pareira,species,1
6264,menispermaceae,cissampelos/disciphania,m1,genus,0
6265,menispermaceae,curarea,toxicofera,species,1
6266,menispermaceae,curarea,toxifera,species,1
6267,menispermaceae,disciphania,inversa,species,1
6268,menispermaceae,disciphania,juliflora,species,1
6269,menispermaceae,disciphania,m1,genus,0
6270,menispermaceae,disciphania?,m1,genus,0
6271,menispermaceae,fawcettia,tinosporoides,species,1
6272,menispermaceae,hyperbaena,dominguensis,species,1
6273,menispermaceae,hypserpa,laurina,species,1
6274,menispermaceae,m,m1,family,0
6275,menispermaceae,m,m2,family,0
6276,menispermaceae,m1,m1,family,0
6277,menispermaceae,m2,m1,family,0
6278,menispermaceae,m3,m1,family,0
6279,menispermaceae,m4,m1,family,0
6280,menispermaceae,macrococculus,m1,genus,0
6281,menispermaceae,macrococculus,pomifera,species,1
6282,menispermaceae,odontocarya,cf diplobotrya,species,1
6283,menispermaceae,pachygonia,pubescens,species,1
6284,menispermaceae,penianthus,longifolias,species,1
6285,menispermaceae,penianthus,longifolius,species,1
6286,menispermaceae,sciadotenia,eichleriana,species,1
6287,menispermaceae,sciadotenia,m1,genus,0
6288,menispermaceae,sciadotenia,toxifera,species,1
6289,menispermaceae,spirospermum,penduliflorum,species,1
6290,menispermaceae,stephania,m1,genus,0
6291,menispermaceae,strychnopsis,thovarsii,species,1
6292,menispermaceae,synclisia,scabrida,species,1
6293,menispermaceae,telitoxicum,krukovii,species,1
6294,menispermaceae,telitoxicum,m1,genus,0
6295,menispermaceae,telitoxicum,minutiflorum,species,1
6296,menispermaceae,telitoxicum,peruvianum,species,1
6297,menispermaceae,tiliacora,m1,genus,0
6298,menispermaceae,triclisia,dictyophylla,species,1
6299,menispermaceae,triclisia,m1,genus,0
6300,menispermaceae,triclisia,m2,genus,0
6301,menispermaceae,triclisia,sacleuxii,species,1
6302,monimiaceae,austromatthea,elegans,species,1
6303,monimiaceae,daphnandra,repandula,species,1
6304,monimiaceae,decarydendron,perrierii,species,1
6305,monimiaceae,doryphora,aromatica,species,1
6306,monimiaceae,glossocalyx,brevipes,species,1
6307,monimiaceae,hedycarya,loxocarpa,species,1
6308,monimiaceae,hedycarya,parvifolia,species,1
6309,monimiaceae,hennecartia,amphalandra,species,1
6310,monimiaceae,kibara,m1,genus,0
6311,monimiaceae,kibara,m2,genus,0
6312,monimiaceae,laurelia,philippiana,species,1
6313,monimiaceae,laurelia,sempervirens,species,1
6314,monimiaceae,m1,m1,family,0
6315,monimiaceae,m2,m1,family,0
6316,monimiaceae,millinedia,m1,genus,0
6317,monimiaceae,mollinedia,aff lamprophylla,species,1
6318,monimiaceae,mollinedia,boliviensis,species,1
6319,monimiaceae,mollinedia,caloneura,species,1
6320,monimiaceae,mollinedia,campanulatea,species,1
6321,monimiaceae,mollinedia,caudata,species,1
6322,monimiaceae,mollinedia,darienensis,species,1
6323,monimiaceae,mollinedia,hylophylla,species,1
6324,monimiaceae,mollinedia,killipii,species,1
6325,monimiaceae,mollinedia,killippii,species,1
6326,monimiaceae,mollinedia,m1,genus,0
6327,monimiaceae,mollinedia,m2,genus,0
6328,monimiaceae,mollinedia,m3,genus,0
6329,monimiaceae,mollinedia,m4,genus,0
6330,monimiaceae,mollinedia,m5,genus,0
6331,monimiaceae,mollinedia,m6,genus,0
6332,monimiaceae,mollinedia,marchetiana,species,1
6333,monimiaceae,mollinedia,tessmannii,species,1
6334,monimiaceae,mollinedia,viridiflora,species,1
6335,monimiaceae,nemuaron,vieillardii,species,1
6336,monimiaceae,palmeria,m1,genus,0
6337,monimiaceae,siparuma,guianensis,species,1
6338,monimiaceae,siparuna,af cristata,species,1
6339,monimiaceae,siparuna,aff guianensis,species,1
6340,monimiaceae,siparuna,aff lepidiflora,species,1
6341,monimiaceae,siparuna,aff. cristata,species,1
6342,monimiaceae,siparuna,amazonica,species,1
6343,monimiaceae,siparuna,andina,species,1
6344,monimiaceae,siparuna,bifida,species,1
6345,monimiaceae,siparuna,bifida cf,species,1
6346,monimiaceae,siparuna,cervicornis,species,1
6347,monimiaceae,siparuna,cf guianensis,species,1
6348,monimiaceae,siparuna,cf lepidiflora,species,1
6349,monimiaceae,siparuna cf,surinanensis,species,1
6350,monimiaceae,siparuna,cf. williamsiii,species,1
6351,monimiaceae,siparuna,cristata,species,1
6352,monimiaceae,siparuna,cristata aff,species,1
6353,monimiaceae,siparuna,cuspidata,species,1
6354,monimiaceae,siparuna,decipiens,species,1
6355,monimiaceae,siparuna,domatiata,species,1
6356,monimiaceae,siparuna,gesnerioides,species,1
6357,monimiaceae,siparuna,gesnerioides?,species,1
6358,monimiaceae,siparuna,gigantotepala,species,1
6359,monimiaceae,siparuna,goudotiana,species,1
6360,monimiaceae,siparuna,guianensis,species,1
6361,monimiaceae,siparuna,laurifolia,species,1
6362,monimiaceae,siparuna,lepidiflora,species,1
6363,monimiaceae,siparuna,lepidota,species,1
6364,monimiaceae,siparuna,m1,genus,0
6365,monimiaceae,siparuna,m2,genus,0
6366,monimiaceae,siparuna,m3,genus,0
6367,monimiaceae,siparuna,m4,genus,0
6368,monimiaceae,siparuna,pauciflora,species,1
6369,monimiaceae,siparuna,schimpftii,species,1
6370,monimiaceae,siparuna,tonduziana,species,1
6371,monimiaceae,sloanea,m1,genus,0
6372,monimiaceae,steganthera,australiana,species,1
6373,monimiaceae,steganthera,hirsuta,species,1
6374,monimiaceae,steganthera,m1,genus,0
6375,monimiaceae,tambourissa,m1,genus,0
6376,monimiaceae,tambourissa,m2,genus,0
6377,monimiaceae,tambourissa,odorata,species,1
6378,monimiaceae,tambourissa,peltata,species,1
6379,monimiaceae,tambourissa,perrieri,species,1
6380,monimiaceae,tambourissa,purpurea,species,1
6381,monimiaceae,tambourissa,schatzii,species,1
6382,moraceae,antiaris,toxicaria,species,1
6383,moraceae,antiaropsis,m1,genus,0
6384,moraceae,antiaropsis,toxicaria,species,1
6385,moraceae,artocarpus,anisophyllus,species,1
6386,moraceae,artocarpus,integer,species,1
6387,moraceae,artocarpus,m1,genus,0
6388,moraceae,artocarpus,nitidus,species,1
6389,moraceae,artocarpus,odoratissimus,species,1
6390,moraceae,artocarpus,rigidus,species,1
6391,moraceae,artocarpus?,m2,genus,0
6392,moraceae,batocarpus,amazonicus,species,1
6393,moraceae,batocarpus,costaricensis,species,1
6394,moraceae,batocarpus,costariensis,species,1
6395,moraceae,batocarpus,m1,genus,0
6396,moraceae,batocarpus,orinocensis,species,1
6397,moraceae,bosqueia,phoberos,species,1
6398,moraceae,brosimum,alicastrum,species,1
6399,moraceae,brosimum,cf lactescens,species,1
6400,moraceae,brosimum,cf parinarioides,species,1
6401,moraceae,brosimum,costaricanum,species,1
6402,moraceae,brosimum,costaricensis,species,1
6403,moraceae,brosimum,gaudichaudii,species,1
6404,moraceae,brosimum,glaziovii,species,1
6405,moraceae,brosimum,guadichaudii,species,1
6406,moraceae,brosimum,guianense,species,1
6407,moraceae,brosimum,guianensis,species,1
6408,moraceae,brosimum,lactescens,species,1
6409,moraceae,brosimum,m1,genus,0
6410,moraceae,brosimum,m2,genus,0
6411,moraceae,brosimum,parinarioides,species,1
6412,moraceae,brosimum,parinarioides ssp amplicoma,species,1
6413,moraceae,brosimum,rubescens,species,1
6414,moraceae,brosimum,utile,species,1
6415,moraceae,brosimum,utile ssp magdalenense berg,species,1
6416,moraceae,brosimum,utile ssp occidentalis,species,1
6417,moraceae,brosimum,utile ssp ovalifolium,species,1
6418,moraceae,brosimum,utile ssp ovatifolia,species,1
6419,moraceae,brosimum,utile ssp. ovalifolium,species,1
6420,moraceae,castilla,elastica,species,1
6421,moraceae,castilla,m1,genus,0
6422,moraceae,castilla,tuna,species,1
6423,moraceae,castilla,tunu,species,1
6424,moraceae,castilla,ulci,species,1
6425,moraceae,castilla,ulei,species,1
6426,moraceae,cecropia,cf obtusifolia,species,1
6427,moraceae,cecropia,m1,genus,0
6428,moraceae,cecropia,sciadophylla,species,1
6429,moraceae,cf maquira,m1,genus,0
6430,moraceae,chlorophora,excelsa,species,1
6431,moraceae,chlorophora,m,genus,0
6432,moraceae,chlorophora,m1,genus,0
6433,moraceae,chlorophora,tinctoria,species,1
6434,moraceae,clarisia,biflora,species,1
6435,moraceae,clarisia,biflora?,species,1
6436,moraceae,clarisia,ilicifolia,species,1
6437,moraceae,clarisia,m1,genus,0
6438,moraceae,clarisia,racemosa,species,1
6439,moraceae,clarisia,racomosa,species,1
6440,moraceae,compsoneura,m1,genus,0
6441,moraceae,dorstenia,scaphigera,species,1
6442,moraceae,ficus,?,genus,0
6443,moraceae,ficus,aff citrifolia,species,1
6444,moraceae,ficus,aff maxima,species,1
6445,moraceae,ficus,americana,species,1
6446,moraceae,ficus,americana larecajensis form,species,1
6447,moraceae,ficus,ampelas,species,1
6448,moraceae,ficus,andicola,species,1
6449,moraceae,ficus,aurantiata,species,1
6450,moraceae,ficus,benjamina,species,1
6451,moraceae,ficus,botryocarpa,species,1
6452,moraceae,ficus,brevibracteata,species,1
6453,moraceae,ficus,caldasiana,species,1
6454,moraceae,ficus,caulocarpa,species,1
6455,moraceae,ficus,cf cuatrecasana,species,1
6456,moraceae,ficus,cf pertusa,species,1
6457,moraceae,ficus,cf schultsii,species,1
6458,moraceae,ficus,cf turrialbana,species,1
6459,moraceae,ficus,chartacea,species,1
6460,moraceae,ficus,citrifolia,species,1
6461,moraceae,ficus,citrifolia cf,species,1
6462,moraceae,ficus,costaricana,species,1
6463,moraceae,ficus,cotinifolius,species,1
6464,moraceae,ficus,deltoides,species,1
6465,moraceae,ficus,destruans,species,1
6466,moraceae,ficus,enormis,species,1
6467,moraceae,ficus,erecta,species,1
6468,moraceae,ficus,fistulosa,species,1
6469,moraceae,ficus,formosana,species,1
6470,moraceae,ficus,garcia-barrigae,species,1
6471,moraceae,ficus,glandifera,species,1
6472,moraceae,ficus,glomerata,species,1
6473,moraceae,ficus,grossularioides,species,1
6474,moraceae,ficus,guarantica,species,1
6475,moraceae,ficus,guianensis,species,1
6476,moraceae,ficus,hartwegii,species,1
6477,moraceae,ficus,hebatefolia,species,1
6478,moraceae,ficus,hispiola,species,1
6479,moraceae,ficus,insipida,species,1
6480,moraceae,ficus,killipii,species,1
6481,moraceae,ficus,krukovii,species,1
6482,moraceae,ficus,luschnathiana,species,1
6483,moraceae,ficus,lutea,species,1
6484,moraceae,ficus,m1,genus,0
6485,moraceae,ficus,m2,genus,0
6486,moraceae,ficus,m3,genus,0
6487,moraceae,ficus,m4,genus,0
6488,moraceae,ficus,m5,genus,0
6489,moraceae,ficus,m6,genus,0
6490,moraceae,ficus,m7,genus,0
6491,moraceae,ficus,m8,genus,0
6492,moraceae,ficus,macbridei,species,1
6493,moraceae,ficus,macbridii,species,1
6494,moraceae,ficus,maquira cf,species,1
6495,moraceae,ficus,maxima,species,1
6496,moraceae,ficus,microcarpa,species,1
6497,moraceae,ficus,mutisii,species,1
6498,moraceae,ficus,natalensis,species,1
6499,moraceae,ficus,nymphaeifolia,species,1
6500,moraceae,ficus,obtusifolia,species,1
6501,moraceae,ficus,paraensis,species,1
6502,moraceae,ficus,parensis,species,1
6503,moraceae,ficus,peres-arbelaezii,species,1
6504,moraceae,ficus,perforata,species,1
6505,moraceae,ficus,perfusa,species,1
6506,moraceae,ficus,pertusa,species,1
6507,moraceae,ficus,punctata,species,1
6508,moraceae,ficus,reflexa,species,1
6509,moraceae,ficus,schippii,species,1
6510,moraceae,ficus,schippii vs,species,1
6511,moraceae,ficus,scortechinii,species,1
6512,moraceae,ficus,setica,species,1
6513,moraceae,ficus,subandina,species,1
6514,moraceae,ficus,subandina cf,species,1
6515,moraceae,ficus,sundaica,species,1
6516,moraceae,ficus,tiliifolia,species,1
6517,moraceae,ficus,tondazii cf,species,1
6518,moraceae,ficus,tonduzii,species,1
6519,moraceae,ficus,trianae,species,1
6520,moraceae,ficus,trigona,species,1
6521,moraceae,ficus,trigonata,species,1
6522,moraceae,ficus,triponata,species,1
6523,moraceae,ficus,urtic cf,species,1
6524,moraceae,ficus,velutina,species,1
6525,moraceae,ficus,vs cuatrecasana,species,1
6526,moraceae,ficus,vs guianensis,species,1
6527,moraceae,ficus,vs trigana,species,1
6528,moraceae,ficus,vs trigona,species,1
6529,moraceae,ficus,wassa,species,1
6530,moraceae,ficus,yoponensis,species,1
6531,moraceae,ficus?,m1,genus,0
6532,moraceae,helianthostylis,m1,genus,0
6533,moraceae,helianthostylis,sprucei,species,1
6534,moraceae,helicostyles?,m1,genus,0
6535,moraceae,helicostylis,elegans,species,1
6536,moraceae,helicostylis,m1,genus,0
6537,moraceae,helicostylis,scabra,species,1
6538,moraceae,helicostylis,tomentosa,species,1
6539,moraceae,helicostylis,tovarensis,species,1
6540,moraceae,helicostylis,tovariensis,species,1
6541,moraceae,helicostylis,vs. tomentosa,species,1
6542,moraceae,helicostylis/sorocea,m1,genus,0
6543,moraceae,helicostylis?,m1,genus,0
6544,moraceae,heliostylis,pedunculata,species,1
6545,moraceae,m1,batocarpus,species,1
6546,moraceae,m1,m1,family,0
6547,moraceae,m2,m1,family,0
